A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,Class
1.1257175435290268,-0.4233164817996777,-1.7352384665454164,-1.8593217720050066,-0.8134584379481916,-1.0581794831038993,0.6894091035537419,0.3965296013677689,-1.892080443253282,0.28766057975747455,-0.17117414002957382,-0.005336777297593155,0.9817031162191604,-0.45539678549115603,0.3128198634190914,-0.9681574869936235,0.37429840460208036,-0.6578297957126803,0.23717806905705938,0.4007917313600029,1
-0.5990588206202548,1.131405826666795,1.1214640230514363,0.7689321212327719,0.8792618420685289,1.1667305425293162,0.265930625155913,0.08697016985872455,2.5659123171831846,-0.3165693011584698,1.6667603154536685,1.3809883145704624,1.7894402632146902,-0.3505332042038998,-0.5544178173562573,0.2128633001284612,-0.884612752360727,-0.006930162369684478,0.6780510702314817,-0.07271531551757636,0
-0.10125563648941714,-0.6630891709363914,-1.562827441121207,-0.17364203443405302,-1.2267642303044861,-1.4699833259169448,-0.6700704854911844,0.03516411296504832,-0.6582141359211368,-0.9322689975815506,-0.708885088437869,-0.051661882285498506,0.9772558366761707,-1.4551447242453968,-0.9730111749668926,1.184999839434069,-0.07239431478202181,-0.5392294594635257,-0.48999635464448976,0.1867431088542449,1
0.8572508281718508,0.46610447450745296,0.2012328318256926,-0.38185519264873646,1.7579585310484862,-0.6268268332007934,-1.1686997036643416,1.0102672014338734,0.7141082278074207,1.690373137018225,0.8131487171460293,1.3836751706597608,-0.39046792610749625,1.9300225146576873,0.5921279174953357,1.3013040679210601,0.47657979461452366,1.5874346935075856,-0.8125326576260272,-0.08205362154648455,0
-1.02949153303891,0.7421597479248544,-0.9436942019310146,-1.4416067799721892,0.6106267596387589,-0.02693423432029886,-1.3790856882454532,0.4030965663261222,1.1900280892069623,-0.8200483226597282,-0.9726643972490862,-1.2528718546218842,0.5712562750640566,-0.12126906591295733,-0.0961866830945376,0.10035865201435176,-0.5819731792318622,-0.022942564746572632,-0.5631999865498557,-1.2797371457639037,1
1.4288846662338472,-0.2984537229284833,0.4634853739685499,0.9898479389671841,2.729788129760462,0.12278770409376093,-0.05578310598312792,0.8453634147018898,0.17791066375508735,1.4697856451849782,0.5661388832936011,2.031670739230581,2.1801523013977766,1.854509831772323,-0.7377655795865047,0.36188098889904435,-0.8219094158562265,2.528638277288062,1.6270380026387639,-0.10970233155364405,0
-1.555719518933244,-1.5614676729886294,-1.6002000392644153,-0.6647194876061733,-0.8555096342130893,-0.9829074408505831,-0.32309600148648693,-0.6692340866649896,-1.6524309102821828,-0.4413608938761136,0.4706888447443875,-0.5417814930575371,1.1039106519942354,0.7446278717701148,1.0071262209445935,-0.05459008904560787,-0.2956949723337636,-0.7729924410560624,-2.6244601480956877,-0.42226092746239413,1
0.25599244021997714,-0.12129337374746993,0.18843777975203266,0.3242469897848782,0.5967617231262546,-0.6000614104092623,0.642586493777757,0.40291415063283453,1.7630315838185002,2.2492743070499666,-1.0803516202276862,1.8746286333215816,-0.9962244605255708,2.193635382347748,0.659419956926246,1.4128819891149547,0.22028219175939323,0.1736390757335288,0.788773856835212,-0.2818201289492065,0
0.9557224628525339,0.3934488256860261,0.348698108242982,0.10719719886081835,1.3253146614510671,1.2036357671292433,0.8150813490603834,1.0161045036190763,-0.06520940361117246,1.1267922822595717,2.4262815623709146,-0.2441890186152331,-0.1490177075860062,0.47456325861090703,1.09202480767866,-0.5897748854698105,-0.7379088819675443,0.6518399738365275,-0.04059210313523166,1.473232092366183,0
0.7894189148725989,0.02935625923842756,1.5472907201215866,-0.4982962382462495,1.0797575674269786,-0.9104672351383504,1.4232339743010662,0.9429558106107517,-0.9016081928449092,-0.5078858238175046,2.0995940610115933,1.6844177522412422,-0.33830504313451126,0.5473498518614204,0.6207961699104221,-0.10741352349786683,0.9717167827265928,-0.08210703454592207,0.9998535022164741,-0.13423827288450083,0
0.6877171890824277,-0.18019602304105511,0.5363895555681087,0.29460745090551127,-0.10077731773637731,1.2776289154607796,-0.4616692743495175,-0.4474166036272773,0.10594273998175424,-0.42631249593075066,-0.9102094337539216,-1.1632791015752753,-0.6323814029147143,-0.10972861979208942,-0.38471282476405727,-0.5004384103610778,-0.7195366215631644,1.6985263890941316,0.6967647806433798,2.142385805751377,0
0.07206182361397795,-0.699824156517337,0.3000032697755999,0.7450916225689332,-1.0280016345100995,-1.146240464575012,-1.5489642512669937,-0.4631043532500103,-0.04064167328753463,-0.17214138429260856,-0.8275404544976226,-0.1935093537584647,-0.8803172374363979,-1.6410640373422134,-0.1187709976980623,-1.7896082290722612,-0.8810479854165936,-0.6685047306306058,-0.31551852521591073,0.4910620229727819,1
-0.7801284993864217,0.7278638668367031,0.8942828106932155,0.7557692204260965,0.5326359292559224,1.0101573866771512,0.826448687849929,1.4025521498488407,0.7657095944723105,1.2226799398992318,0.4439483306209136,2.166291494325434,2.3944555843755997,0.5564368173109226,2.5545665852277333,0.4549243716886373,-1.540072848678181,0.6911020226024566,0.8779391829154322,0.5712615923975227,0
1.5597495003268262,-0.4953387688007434,0.44461497342826,-0.46534296210086634,1.1630390038474812,-1.0942625616112536,1.014821730648111,-0.8711682591343545,1.239163549854238,1.4889631767129101,1.1056627479136572,0.18728300924211727,0.6876267564389574,1.2610401182653295,0.26304219041540433,-1.1895525482330036,-0.39148665842227165,1.052602361009491,-0.421929819714939,0.1442629716247018,0
1.0539172325809751,0.863222335873882,0.36802876245498617,-0.19702229181094497,-0.6101349748799548,1.0912758011443173,2.620413226184149,0.5115426959855958,1.278526716283561,0.6825892672991942,-0.2997098994434246,1.3618097211054694,-0.9213619215519083,1.458499877483014,0.9268366780071652,0.24465003349183806,1.1231736757119533,1.3690508554408738,-0.13746307467917462,0.10306456267363634,0
-1.8071128955688394,0.25383778442642263,-0.8708820710657987,-0.9194170158024726,-0.6012868923686856,0.3636765092175411,-0.28511465521348184,0.31809085325410413,-0.22923781870876925,-0.7846295323736912,-0.0492555247886505,-1.785054660722941,-1.0011349983542885,-0.8636741431372935,0.9309848174241389,-1.2046581970325092,0.10383313825103509,-2.7654057176017384,-0.8852776201585525,1.171842842884166,1
-1.9354859450916417,0.24732320570270813,0.5092345889369599,0.8102617888005847,0.027474270004287073,1.2111264315282382,0.2393166176724533,0.08259219321982234,1.3967988752765386,1.020994704021746,0.6396526356805072,1.61215058846011,-0.5873526975419422,-1.5526478635185563,0.5819880211427327,1.2504267600012529,-0.10877321846830638,1.29830679522208,0.47100771533121716,1.095122250215293,0
0.31284204374696933,-0.774651331580002,0.3032250454776006,-0.48513333743957415,1.0304089835239207,1.2309492873158228,0.833575828837025,1.031427421855234,-0.8702820534359584,0.4255736414152823,2.7220588423197127,-0.15728312165792271,0.8034413278709845,0.2572030450588126,-0.0009638382560028249,-0.8588037104082452,0.5863563356377091,2.6378301963214175,-0.09911831510969721,-1.8809592603897858,0
0.6464643111983928,0.3533660704831717,-0.05494436185053479,-0.7852106565288172,0.2134664374318935,1.867655761230403,0.18581795178197347,1.2493229674872632,-1.2017180881738085,-0.1666358728491831,0.2509633998789614,-1.0451500838561167,-0.3911164877075156,-1.0387799673492022,0.5134054494487639,-0.455121463962561,-0.4654327214428852,0.803912563641889,2.1822114115250733,0.9740904799190517,0
-1.244338735978582,0.631411909621708,-0.33809242068922524,-1.641259450249664,0.5227844559444063,-0.2068015294620217,-2.2043003541817425,-0.0036904297052088564,-0.016895911636434877,-1.0952321363069442,-0.30433283578341497,-1.2731622506065867,-0.823243816634695,-0.45394287101923575,-0.6699204548999979,-0.1284502245867489,-0.1928651566376074,-1.0897123321379008,0.4910056999870691,0.15177023725578487,1
-1.181951833406753,1.249754006814275,-0.3856826503444928,0.4062619871187787,-1.3321202643304233,-0.5969555251706546,-0.4337020122482548,0.6373183165073908,1.2233634853710063,-0.3614392194223873,0.2223193237331385,0.9236668781298607,0.8081665623854112,-1.3872650923376149,0.6291846296203027,0.9265357013860862,1.3882460895064892,0.23660309863925852,0.09214681336484928,-0.6648737801742242,0
-0.16973356801056688,-1.544547864358982,-1.3911528215717412,0.20035003533882878,-1.812014718884929,0.08917106386412456,-0.5290613543161085,-0.6183401082377514,-1.0448134015715418,0.7281932537555685,0.238635569638987,-1.1339089850129433,-0.5225891891971527,-0.5526273158008305,-0.7394248353532943,-0.34511897853303225,0.11205952350672758,0.0534103595816398,0.9723333398460356,-0.24812898562922406,1
-1.489456507030029,-0.23385081725164805,-2.218320720376836,-0.5804953320949287,0.45966205287432105,-0.83428169722662,-0.591762151607649,0.12463901052261239,-1.27624324781726,0.6513913691197833,0.07266309045227282,-0.6360067566029366,-0.26149681936079094,-1.7381128283428977,0.48335448389468605,0.08868189281964188,-0.8192586917182811,0.2855449612714421,-0.8385850780033755,-1.2628915741039124,1
0.8583582879808184,0.03731852212296749,-0.7984381431379542,-0.6995137288993433,-0.0018977152393074774,-1.0344285959851345,0.0998411750642208,-0.008706861270617646,-0.7184005087214242,-1.703132358185172,-0.9580704217444106,-1.2155338200016326,-3.0989538194454544,-0.11872471558709669,-0.9804778259174457,-0.4368649436343241,-0.19752677494916648,-0.20803508035738144,-1.3400941702673304,-0.16902804044317832,1
-1.30857140489869,0.47569538207292156,0.3553257611156691,-0.5408225331601239,-0.05872612147147953,-1.7755476236564383,-1.9925611149828282,-1.3077802210182068,-1.06636724676254,1.1828567404584545,-0.8327072657011413,-0.7945312658715488,0.10799798933594829,0.0015867069643134965,-0.34516722898890584,0.7433217892595669,-1.4312103504611837,-0.9276885318158291,1.5835561460934713,-0.48744596562496884,1
-1.3656978733779241,0.5821001678935914,-0.5215495342345795,-1.1430022330011755,1.2987704139172598,-0.9515745397669818,0.6232800612304337,0.6686938157528567,-0.7516445750329639,1.3549039730655001,-1.1290284205134673,-1.9685947266850221,-0.5051706776537758,-2.02435224000222,0.3632428025543078,-0.6014516446645204,0.5537250074567955,-0.8936734849587109,-0.7297887027655758,-1.1534869103338607,1
1.687107378358075,0.9851897264234254,-0.5738343513413338,1.851879869418338,-0.23997498693428193,0.6699716034837659,-0.0925014146128502,0.9940322047312776,-1.0817106619832506,0.8990476255498719,-0.2526647237482282,2.0257411257921287,-1.9496100125540177,-0.7662618735186291,1.8573104396723827,-1.8769985776485423,1.8788128635876182,0.6522018360371352,0.9228887814538147,1.6194406681325197,0
2.2658474168609453,0.14363282768358587,0.7955123727433082,0.032730158632843606,0.44880718876255793,1.6868749704302661,1.3983340893334906,-0.27457773423728354,-1.0418908462914063,0.13139581328824854,0.6614982760322266,0.19061841680124647,-1.0520007581272348,0.6613912682526739,2.0060903734278477,-0.24141823616096594,0.9051744664361024,-0.7787822362657847,1.4572386008131593,0.454715871075953,0
-2.634108507915231,1.2575353091787116,2.219813385230648,-0.11242994327014301,-0.3260841610645715,-2.4337212455437482,-1.4550483807914631,-0.3378759798080781,-0.29024616018159477,0.46860838919805803,-0.2693435528964288,0.09620785283589536,0.49259501814742385,0.4214045107313188,-0.30940104912699734,-0.8041268221155561,-0.2579450044381969,0.5095376634475723,-0.4325709491648418,-0.15822490209601006,1
0.34911135249065106,-0.7089626627825476,-1.5260071473840562,-0.6892963723291267,-0.47084608833657315,0.6003632343126167,-1.105908689398281,-0.220217857637581,-0.07379440974657007,1.01897601649249,-0.6624744334167889,-0.22084116570132886,-0.7518093889754206,0.2925513406573765,0.9879525987505808,-0.015389540320510434,-1.4419960555742029,0.015143431867381676,-1.316977233876162,-0.6136046490351205,1
-1.0530250539794668,0.6857000656526622,1.422654025821331,-1.880584919461944,-0.21516386896453746,1.624300517828905,0.6579233794461913,0.8149912017695057,0.915399222726743,0.3424404186195579,1.099861416036022,0.2607546257529352,-0.7990617341196877,0.3537066181325268,0.6061394106371142,-0.836284246247019,0.4948606507382848,-0.14416640195013267,1.1216760876429477,1.7451415914432151,0
0.7369991505814761,-0.12572690648999787,-0.7797518440663502,0.21084353668121336,-0.29060061367401785,0.4001249859882609,0.4129842936238425,-0.21729920654497953,1.7307008160320028,-0.018170580924809828,-0.10645303126970819,0.5793786978597482,-0.3174584202767464,-0.6001521451017274,0.24534346223631556,-1.433837764401696,-1.0446616477242554,2.2448478464615187,0.4727506589480116,1.1435532687377679,0
-1.8838967756572447,-1.3219664246320706,-0.1711123885912459,-1.0357660131425963,0.28297405468536885,0.916524081689713,0.18509621598581186,-2.6978790117163043,0.9841706016624282,-0.972918023738842,-0.7466843914530846,-0.5847711904863133,0.24058251071133285,-0.06747423045190382,-1.0351410853455687,-1.9444642974401993,-1.264214729770626,-0.3005813381627858,0.681903892963343,-1.0448146627229393,1
0.31016568254196486,-0.19521574620961904,-0.033220388545615764,0.20725365464302914,-2.348737579671607,0.1502839234120233,0.7089861870246258,0.8061440406450574,0.01689613379013016,-1.114317909310819,-0.5995662408686843,0.8469525042698894,1.0301599329063205,-0.1211781962584623,-0.6740685943169717,0.536754358743628,-0.12796811739825553,-1.344101459165073,0.8483091414299269,-0.6345700615902182,0
-0.34212814493982246,-0.01145033804483957,0.2329903351739853,-1.2390085654582554,1.6634573611343124,0.36431595617843093,-0.6480575437082551,-0.16677005950431645,0.048313603051585226,-0.4055750694938481,-0.10554657316382773,-0.397432465915224,-0.5426019471406069,0.38723752064119016,-0.4752344449300216,-1.0825155889481632,-0.007314466981432334,-0.08880148525716344,-1.8842595142054643,-0.33812462118232933,1
0.3603705272151528,-1.02890086232497,-1.0831510644604738,-1.3270987477798522,-0.17968032157398378,-1.487979190387701,-0.693977983739038,-0.8032184133847263,-2.1400409928022657,0.3543690267469797,0.8449653966624339,0.4820959773851469,-0.5598351553696926,-1.3816311737589233,-0.7531597858672745,-0.3828367641857855,-2.272860966399144,-0.7552611932262879,-0.6539247884977342,-1.2478770428417465,1
1.544429639636111,-0.8460402567607066,-0.0658983992373372,0.21728691469846703,-0.9511054122729871,-1.62591703480822,-1.1346879042702254,0.026043328300668703,-0.3751829230105285,-0.40511627687356266,0.1916810397543786,0.21452217097500564,0.42319892694535316,0.5637063896705244,-1.188253520269873,-1.733448577707228,1.1394436376621007,-0.21861954972515496,1.7123505059871227,-1.338696646573873,1
0.4810836463925972,0.14263754482301838,2.447638952729269,0.16831724176733903,1.5852840960605221,1.726063934176228,0.7639283245074289,0.4299116732393982,0.39892890681532356,-0.13020773879851794,-0.2513956823999955,-0.015806251024859764,1.0620321029644144,0.6643899668510097,-1.5877654365624283,-1.1993758535872834,0.11662973753766785,-1.339940043858085,0.8181286966970129,0.3056691826929872,0
0.553160822292891,0.8377069025393336,-0.22146414027679975,1.0555703947431716,1.152913878499534,1.1038820412304309,0.7217969974064945,-0.9721353453690368,-0.029499431282018592,0.6090906895294643,0.16675344184266566,1.136021159394419,1.5411338220644242,0.7198204560929736,0.2854421432670636,-0.1696895725363195,-0.5974205026564403,0.040202389259460874,0.5702637676139315,0.8101208122938112,0
0.25986854955136296,0.4432129687144007,-1.2049341859961002,0.8491061534188856,-0.28521879029087477,1.531672058065722,0.4866013448323274,0.4867341616984832,0.7121903009048318,0.4319049795752216,1.582912940659725,1.0040872603888644,0.42922128465981857,1.419062447432174,0.795386748927058,-0.3529034846628388,1.6022235104351128,1.3301506688755522,0.3193716206701019,-0.8931129657631269,0
-1.2237584411952716,-0.9499115952999321,0.23004471167501317,0.18442568681047322,0.14231690795983218,-0.09489831130630282,0.6121833733644488,-1.0057910407805977,-0.29490398265931045,-1.1904774842782047,0.816321320516611,0.06016692115530501,-0.5995827162851642,-0.5614416722868477,-2.2645574276607072,-1.4037191394947062,0.9741846983033007,-0.20034550859446904,-1.5684197840674003,-1.6786292964301086,1
0.8190434647624762,1.245049033291592,0.7736042979697034,0.8608883303647209,-0.05498621030692246,0.9757186003549422,1.595367961685612,0.8906025066372127,-0.3096994187649957,1.810301527960843,-0.052428128159232146,1.7718795504584077,0.4783266629469981,0.3939618750738219,-0.8188847504073281,-0.07368066360203832,0.5719144592999378,-0.33541057497127136,-0.8609681433979987,0.7536332160209059,0
-0.8094761843240572,0.48528628963839004,-1.565128709479779,-0.44803788971167074,-0.35053040965240795,0.7994139382810342,-1.2065908329628265,0.15090687035602568,-1.3293972219747219,-1.1096382245839076,-0.452720027716048,1.0291028170823333,0.906655273931207,-1.2033449116396886,2.024987452994062,-0.5813416704958534,-0.014992426553411993,-0.9456911762960594,1.274871658171721,-0.130026879969503,1
0.4080835873181641,-1.56092479142832,-0.5368299561354971,1.4098641374347352,-2.093055360299571,-0.324916518094956,-0.08645687731999666,0.6674169058998435,0.8439792780684354,-1.1493696655006278,-2.384291605536743,-0.6009849772320802,0.06899164167764156,-0.9012941800982329,-1.9663522940182483,0.23677285467000994,-0.9340624681755009,1.2772283220366847,-0.8211556418354311,0.28433756205832444,1
2.1371052140684874,1.496493675974961,0.9499735049706561,0.18976448573905486,2.0752124586174983,0.4151063147862511,0.7230600350497773,2.13267096223243,0.16165395000933444,1.2243315933322596,-1.5011294729774005,1.158535160418541,0.6246236295799347,1.2284179123016161,0.8699610775566559,1.5885894131877318,0.13518480650328535,-1.0736999297610126,-0.8874792331481876,0.13043861662112205,0
0.20763336189506815,-0.7935617059307843,-0.5243110562648658,0.9353553705926957,-0.4533323580049889,0.12141746060613988,0.019548067741240883,0.9622006662525928,-0.4443196213562305,-0.41227344175001573,-0.4163710576702412,-1.4302970067255616,-1.0141062303546757,-0.9440937873653886,-0.40139756330788573,-0.7617754018617274,-0.397427936662494,0.28635915122280925,-0.41238949675985365,0.835022961704233,1
7.693603109819686e-05,-0.5212161231754981,1.2637744583455246,1.057319311633569,-0.7131193579234897,-0.14450112555818476,-0.29891785231507273,-1.0840473732009748,-2.7410827521326024,0.0684494657850841,-0.9538100686467722,0.6182917860495887,0.2590201904833116,1.0248698862327652,-1.851218379978239,0.6267395426965113,0.6624046971125552,-1.8772149462102816,-0.40569292391638034,-1.09223860902661,1
-0.8659566345813937,-2.7433208297824994,-0.11763091193803421,-1.9831266781936667,-1.8169404555406872,-2.0230135975207992,-0.4429041436493154,-1.6575623128971653,-2.4653579274223327,-0.32244184669812365,-2.016541551981036,-0.5150982325845037,0.36001049677203917,0.5243598292741796,1.4119846280412487,-0.31472233554997797,-0.1547495716195655,-0.1887659181750245,0.6841055059529781,-0.06767995442355725,1
0.45072078996340825,-0.08419646712631801,-1.0884900070523607,-0.8601379380437386,-0.1270479132337538,-1.2941354116722437,1.1689123231286165,0.14917392126979356,-0.46797405315482604,1.0144798488136926,0.3384366070964268,0.011803511547931824,0.8789524284446661,0.26501783534538453,-1.561678248673459,0.8890959338093974,2.903637657885665,0.5608316303837055,0.22103290713306886,-0.6461056160965165,0
0.23255120759683423,0.8714560395385766,0.36701620437721455,-0.6272558468487126,0.9017925264013482,-0.14413572729481913,0.9477905185796011,0.5330677477935316,0.9234362497471154,0.15956568017377548,0.3766891391645827,0.9016161281556178,0.7228343861542937,-0.7095592091137348,0.21897973171954796,-0.10352127043296355,0.06900810733527021,0.9814964385900894,1.0188424142520764,0.7138996393881005,0
0.11682165755974291,0.8152677980465391,0.16514894396328472,1.889987847977524,1.2253404508082733,2.288411861495906,-1.399564941461539,1.9678583833470897,1.0797016273818527,-1.8848142358182125,1.0142917708409058,0.46754989441894457,1.421149926060844,-0.8832111188537234,0.3366947102856747,-0.3238969320601071,0.07723449259096271,0.2973959483413423,-0.15314956723032447,-0.8765420501628095,0
1.558457463883031,-0.19657295011039289,0.7232525462841495,0.47428564932949974,-0.20713674256256132,0.36924883273386666,0.8857212401097018,-0.6699637494381401,0.06155643166469855,-1.457953581904625,0.4249127103974237,1.265175552100699,1.9207276613900361,0.07828069535811273,1.540392588215575,1.9407456428694583,0.2949594890249573,0.23162749338090344,-0.1521404946100751,0.02249878516933052,0
-0.944032551113594,-0.2553851191439265,-1.047803582472809,0.4586374455733123,-0.3195165121902274,0.31160725668794126,1.6888327472885414,1.2791479333397846,0.1969986029284714,0.40988293380151974,1.4320783118412146,0.2323110112903613,0.5897866064931809,-1.7661915515818596,-1.7480679798094874,-0.7692818899154695,0.7454911881950493,0.357374608092059,0.2963464181535018,0.5875578519381663,0
-0.5020637990181951,0.03351835120080071,0.27984415895450976,0.15349747232765554,-0.4946538155060706,-0.9419828353536345,-0.83327299239823,-0.12317270880858186,-0.12576109582147685,-0.897400758439856,-1.2082528589674204,0.0844412761689674,-0.7766400330904473,-1.7533789302980614,-0.5246433944299776,-1.326337441656748,0.020655242887922132,0.20620667378821658,0.3615692029714407,-1.3798950555249383,1
0.6325287752688866,-0.09233969053096111,0.7938554595251365,0.873130748597503,1.8692436925304283,1.029340795503846,-0.11289045085441589,0.692225440186956,1.1921286758145595,0.1774585923649082,0.12161182816981822,-0.4343998996955725,1.4562649041190345,-0.06447553185356807,0.4595718179040356,1.3772030026866744,0.9842391691713691,-0.6045455866732051,-0.27515562040593444,0.7057515096177787,0
0.42755642229250723,-0.7529360691676203,0.6571601190259636,-1.168683696812801,-0.7600962908441455,-0.7377252061322569,-0.6235185266387602,-0.9273522926669329,-0.8980463285972443,-0.8170202913658442,-2.018173176571621,0.4709779521880496,-0.7233653302317149,-0.7428175026589131,-1.7292630811192056,0.9940014211777433,-2.664893925973201,-0.37394889933598524,0.2558917794689574,-2.7362382302139046,1
1.5040996449262154,-0.14518016240108972,0.5267242284621066,-0.4278793213434056,-1.4688550652004488,0.02522636777514235,-0.7276289152350733,-0.3830238638967572,0.46961821265359743,0.33895359470538844,-0.3007070033598931,-0.6804788573913257,0.94362328513231,1.4280585432271813,-0.7952864461685432,-1.740213684224798,-0.7573779937393499,0.9326450415080576,0.5885188086529889,0.8968205751308312,0
-0.3538487612513939,-1.5012078197942704,-0.06203226839493634,0.24112741336230567,-1.1864461636036514,-0.2779628412524748,0.7459751465779086,0.23381480295523646,-0.7526492034105104,-0.2106799643965868,-1.209340608694477,-2.1858594690782978,-0.05997946506906378,-1.029783871554195,-0.5696276618851616,-0.435567525946023,0.35684018700388853,-0.5971274115607483,0.5223786850893688,-1.3788879833061347,1
-2.050846341859077,-0.3008062096898247,1.2166444823619715,0.5088037458505017,0.8518054210799514,2.060951442550812,2.3940588371129614,0.9360240142658232,0.8325630465054068,-0.555783773375306,1.939332267891926,1.0876577497870457,2.2380595871137903,0.9932472464684973,2.0837988518391595,0.1713459341028261,0.7718156210132653,1.3032824004804349,1.3742194443290034,-0.4675791773085662,0
0.4941885874653779,0.7270495444962388,0.8876551578205284,-1.7616585709149186,2.043651257082456,0.8153087627374385,0.10290855219790768,0.19559871521148584,-0.09142107127988643,1.5394303649443102,1.831191815860386,0.18190929706352027,-0.30383862667634,1.678040962742989,1.5858377600504225,-0.5857899597128856,1.4629233867720532,1.2007849321583202,0.2429573031548514,0.8303538086897789,0
1.1119665842343487,1.5664349169948402,0.6025740335606374,0.9367360944535358,0.06341390412222575,1.206102205406961,-0.2222334239729009,1.4321947000080746,-0.06548339316868515,0.4271335363242528,1.2925744093462102,0.8347226765530825,-2.1962487238756623,-0.7998836456817875,-0.147347069237216,1.5822876701302695,0.5374550455066481,-0.13548170913554924,1.266156940087749,-0.41374658961250727,0
3.061095848016939,0.3307460054702742,-0.11569784651683378,0.2915698584116631,-0.15669355051377937,0.20344937073171995,0.16019633101823605,0.2682001611399476,-0.05963828260841444,0.6454270650560724,-0.5852442027957727,0.7150186052643349,1.4212425777179898,-0.05666074156699612,-1.190097137788528,1.1030771796870569,1.2829483582336254,0.9224224343408917,1.3240410149402377,1.905906938372262,0
1.7064879250150042,0.9438402475798487,0.5432933606438246,0.24066717207535898,0.6075253698925408,0.7090692176638865,1.5379899658907634,2.2633718064729895,0.2321605961425999,0.6959860118115295,-1.1723571179745538,1.2512780206043272,-1.635613546487506,1.5992569722958043,0.6389558024691747,1.8818058107437798,0.4780422631044246,-0.21165370236345787,-0.9661868975276412,0.87997500347084,0
